Filename,Turbine ID,Datetime,Bin1 Power,Bin2 Power,Bin3 Power
2024-08-08 01_59_09.319681Windrover.wav,soundfiles,2024-08-08 01:59:09.319681,-68.80216843161844,-86.85796975360842,-90.13424265199335
2024-08-08 02_19_07.390776Windrover.wav,soundfiles,2024-08-08 02:19:07.390776,-67.11831051301166,-89.70598714831141,-100.55397358344862
2024-08-08 02_49_11.187848Windrover.wav,soundfiles,2024-08-08 02:49:11.187848,-65.9922989690345,-88.89048045049574,-100.0881738111024
2024-08-08 03_19_12.177439Windrover.wav,soundfiles,2024-08-08 03:19:12.177439,-67.37042158796388,-89.41273569510028,-100.39727408196305
2024-08-08 03_49_06.429332Windrover.wav,soundfiles,2024-08-08 03:49:06.429332,-67.23589294617483,-89.63568997706392,-100.53651888077368
2024-08-08 04_19_12.287650Windrover.wav,soundfiles,2024-08-08 04:19:12.287650,-67.74991795790227,-89.88404407500595,-100.30034607140537
2024-08-08 04_49_08.646446Windrover.wav,soundfiles,2024-08-08 04:49:08.646446,-66.85008410694012,-88.65537119658583,-100.2521021132951
2024-08-08 05_19_06.915791Windrover.wav,soundfiles,2024-08-08 05:19:06.915791,-71.97632758117967,-88.05438761242422,-90.09375183019812
2024-08-08 05_49_08.044787Windrover.wav,soundfiles,2024-08-08 05:49:08.044787,-71.41472538843138,-92.62734803424075,-100.42961940651182
2024-08-08 06_19_05.952846Windrover.wav,soundfiles,2024-08-08 06:19:05.952846,-68.68288534830963,-89.88340981671035,-99.96031646691489
2024-08-08 06_49_45.522985Windrover.wav,soundfiles,2024-08-08 06:49:45.522985,-66.09029626402213,-88.55184693377888,-100.0466374642677
2024-08-08 07_19_12.087366Windrover.wav,soundfiles,2024-08-08 07:19:12.087366,-72.00651860712652,-93.31726043171885,-100.41179336777537
2024-08-08 07_49_10.110291Windrover.wav,soundfiles,2024-08-08 07:49:10.110291,-66.92869692644275,-88.74053436727158,-100.07991036641204
2024-08-08 08_19_09.879159Windrover.wav,soundfiles,2024-08-08 08:19:09.879159,-70.06830161712128,-87.87433241165294,-90.21087588773631
2024-08-08 08_49_05.263214Windrover.wav,soundfiles,2024-08-08 08:49:05.263214,-67.50503492638546,-89.43588738291356,-100.16560527098333
2024-08-08 09_19_05.680760Windrover.wav,soundfiles,2024-08-08 09:19:05.680760,-77.28639463630077,-84.26298360492044,-100.31106454293891
2024-08-08 09_49_07.470996Windrover.wav,soundfiles,2024-08-08 09:49:07.470996,-76.98912226680461,-86.79288861619655,-90.07254701901539
2024-08-08 10_19_11.764684Windrover.wav,soundfiles,2024-08-08 10:19:11.764684,-72.16182286665106,-87.28943958777376,-99.92251672657406
2024-08-08 10_49_05.203348Windrover.wav,soundfiles,2024-08-08 10:49:05.203348,-75.61027456229955,-91.09621552635718,-100.21722499235032
2024-08-08 11_19_28.245589Windrover.wav,soundfiles,2024-08-08 11:19:28.245589,-70.22961486410271,-89.69562534350959,-100.16082385485646
2024-08-08 11_49_06.993530Windrover.wav,soundfiles,2024-08-08 11:49:06.993530,-64.57812192728953,-87.97876022552285,-90.11274594501083
2024-08-08 12_49_27.810206Windrover.wav,soundfiles,2024-08-08 12:49:27.810206,-63.259467449303415,-90.0091441833556,-99.99017166232468
2024-08-08 13_19_06.864577Windrover.wav,soundfiles,2024-08-08 13:19:06.864577,-69.34448134956908,-89.67556972336925,-100.23944980116522
2024-08-08 13_49_06.040439Windrover.wav,soundfiles,2024-08-08 13:49:06.040439,-78.87516536720483,-87.42383455450693,-100.17521735971123
2024-08-08 14_19_08.623735Windrover.wav,soundfiles,2024-08-08 14:19:08.623735,-71.50823269412642,-87.85462860016577,-100.5635772872548
2024-08-08 14_49_04.830127Windrover.wav,soundfiles,2024-08-08 14:49:04.830127,-65.80461223941279,-90.3399370104553,-100.37564840561882
2024-08-08 15_49_10.583182Windrover.wav,soundfiles,2024-08-08 15:49:10.583182,-67.47495510802193,-89.77699172034782,-100.46661240095278
2024-08-08 16_09_28.584701Windrover.wav,soundfiles,2024-08-08 16:09:28.584701,-66.03850052322095,-91.18345340813816,-100.6548427012421
2024-08-08 17_09_29.150399Windrover.wav,soundfiles,2024-08-08 17:09:29.150399,-68.71768963560233,-91.460137283737,-100.73819786169835
2024-08-08 18_29_30.625208Windrover.wav,soundfiles,2024-08-08 18:29:30.625208,-65.91838919216478,-87.81560020171669,-100.46512570189049
2024-08-08 18_49_08.335956Windrover.wav,soundfiles,2024-08-08 18:49:08.335956,-67.07141675004114,-89.77933424216866,-95.2213236912207
2024-08-08 19_09_21.852541Windrover.wav,soundfiles,2024-08-08 19:09:21.852541,-67.24151246561034,-91.5046061799353,-100.51063392466335
2024-08-08 19_29_35.302752Windrover.wav,soundfiles,2024-08-08 19:29:35.302752,-66.77424858522527,-90.60183078849829,-100.11772312497561
2024-08-08 19_49_05.423280Windrover.wav,soundfiles,2024-08-08 19:49:05.423280,-68.66429178915949,-91.04924131236152,-100.12351265150696
2024-08-08 20_09_08.969670Windrover.wav,soundfiles,2024-08-08 20:09:08.969670,-71.44421561515139,-91.73205540008234,-100.78188867747328
2024-08-08 20_29_07.335235Windrover.wav,soundfiles,2024-08-08 20:29:07.335235,-67.88868385902619,-90.19805337326491,-100.51027114619707
2024-08-08 20_49_02.783872Windrover.wav,soundfiles,2024-08-08 20:49:02.783872,-70.238326263882,-91.9738444091994,-100.6957159404435
2024-08-08 21_09_01.828197Windrover.wav,soundfiles,2024-08-08 21:09:01.828197,-67.31634341166011,-90.0556987836573,-100.56407318330754
2024-08-08 21_29_02.413771Windrover.wav,soundfiles,2024-08-08 21:29:02.413771,-66.5266800841244,-89.66409794207492,-100.57272381491839
2024-08-08 21_49_41.288451Windrover.wav,soundfiles,2024-08-08 21:49:41.288451,-67.43256251709882,-86.82874073402303,-90.18108498347561
2024-08-08 22_09_08.302030Windrover.wav,soundfiles,2024-08-08 22:09:08.302030,-63.45857382646216,-88.24653872298086,-100.47813258671583
2024-08-08 22_29_08.475246Windrover.wav,soundfiles,2024-08-08 22:29:08.475246,-67.44569611786241,-87.08190737642511,-90.35705860389362
2024-08-08 22_49_07.933365Windrover.wav,soundfiles,2024-08-08 22:49:07.933365,-67.46550818439546,-89.71395975025338,-100.52512657188835
2024-08-08 23_09_40.229915Windrover.wav,soundfiles,2024-08-08 23:09:40.229915,-68.6695978516011,-90.0774048428222,-100.59348220216623
2024-08-08 23_29_10.287548Windrover.wav,soundfiles,2024-08-08 23:29:10.287548,-67.92375532384256,-87.12204732056982,-90.141014208735
2024-08-09 00_09_42.032269Windrover.wav,soundfiles,2024-08-09 00:09:42.032269,-69.8440338412811,-90.87912015825563,-100.51910843432553
2024-08-09 00_29_01.746547Windrover.wav,soundfiles,2024-08-09 00:29:01.746547,-74.16997278741655,-88.56330373213956,-90.13724131478159
2024-08-09 00_49_06.821631Windrover.wav,soundfiles,2024-08-09 00:49:06.821631,-71.0266915746022,-89.06351271993826,-90.70086372001852
2024-08-09 01_09_01.256942Windrover.wav,soundfiles,2024-08-09 01:09:01.256942,-69.10330662226318,-90.16856727652181,-100.4772834484779
2024-08-09 01_29_05.974907Windrover.wav,soundfiles,2024-08-09 01:29:05.974907,-73.17550064371285,-88.72130768339363,-90.2988380207379
2024-08-09 01_49_07.089330Windrover.wav,soundfiles,2024-08-09 01:49:07.089330,-69.28969252232538,-90.20753958470918,-100.32180381077494
2024-08-09 02_09_34.638886Windrover.wav,soundfiles,2024-08-09 02:09:34.638886,-69.1463509558203,-87.36700042383137,-90.27828896993954
2024-08-09 02_29_01.491605Windrover.wav,soundfiles,2024-08-09 02:29:01.491605,-68.79150861190217,-88.96098620135271,-100.24767083047828
2024-08-09 02_49_00.674699Windrover.wav,soundfiles,2024-08-09 02:49:00.674699,-69.26525273318943,-90.040064448675,-100.5274646459925
2024-08-09 03_09_08.832032Windrover.wav,soundfiles,2024-08-09 03:09:08.832032,-69.07118682812866,-89.69069769963119,-100.43906601911823
2024-08-09 03_29_00.241087Windrover.wav,soundfiles,2024-08-09 03:29:00.241087,-67.6958294267715,-88.89924599371538,-100.20398369722372
2024-08-09 03_49_40.536936Windrover.wav,soundfiles,2024-08-09 03:49:40.536936,-68.89280083051489,-86.76751443995416,-90.2333802099914
2024-08-09 04_09_06.360041Windrover.wav,soundfiles,2024-08-09 04:09:06.360041,-67.92461152411013,-86.39459430818698,-90.14409151402805
2024-08-09 04_09_07.842025Windrover.wav,soundfiles,2024-08-09 04:09:07.842025,-67.4471714746563,-88.83180049237069,-100.39105897889463
2024-08-09 04_49_05.600808Windrover.wav,soundfiles,2024-08-09 04:49:05.600808,-67.62771727298612,-86.55756979636638,-90.0424502035523
2024-08-09 05_09_40.124403Windrover.wav,soundfiles,2024-08-09 05:09:40.124403,-68.49672878378671,-89.58297689466536,-100.37051663554732
2024-08-09 05_29_06.545261Windrover.wav,soundfiles,2024-08-09 05:29:06.545261,-69.97154425231832,-90.27049674605031,-100.44400585769806
2024-08-09 05_49_01.616510Windrover.wav,soundfiles,2024-08-09 05:49:01.616510,-74.02382969714309,-93.23227233209556,-100.71417728381319
2024-08-09 06_09_02.106550Windrover.wav,soundfiles,2024-08-09 06:09:02.106550,-76.7945404262686,-94.22395893398163,-100.56491662890025
2024-08-09 06_39_00.272239Windrover.wav,soundfiles,2024-08-09 06:39:00.272239,-77.81038707483707,-94.5308987405426,-100.41738772278704
2024-08-09 07_09_00.351650Windrover.wav,soundfiles,2024-08-09 07:09:00.351650,-73.1017983297721,-92.34744692853639,-100.40311002144409
2024-08-09 07_39_05.140877Windrover.wav,soundfiles,2024-08-09 07:39:05.140877,-67.35949413252585,-88.90423568877583,-99.87338149909624
2024-08-09 08_09_34.880157Windrover.wav,soundfiles,2024-08-09 08:09:34.880157,-73.50234813486803,-92.57005277934229,-100.46761988016428
2024-08-09 08_39_05.462333Windrover.wav,soundfiles,2024-08-09 08:39:05.462333,-67.3263743887828,-89.00466268565125,-99.94385705961933
2024-08-09 09_09_00.891162Windrover.wav,soundfiles,2024-08-09 09:09:00.891162,-73.56220188306042,-88.23325271337706,-90.43348670404491
2024-08-09 09_39_00.281303Windrover.wav,soundfiles,2024-08-09 09:39:00.281303,-77.04823197193637,-82.776882850587,-98.95104210364428
2024-08-09 10_09_05.595993Windrover.wav,soundfiles,2024-08-09 10:09:05.595993,-76.05040041507812,-85.23184425401298,-100.02445601258968
2024-08-09 10_39_07.929423Windrover.wav,soundfiles,2024-08-09 10:39:07.929423,-79.9445272950167,-85.79086585513363,-100.24574733457217
2024-08-09 11_09_00.873259Windrover.wav,soundfiles,2024-08-09 11:09:00.873259,-73.7703846299398,-87.68452190862078,-90.09347213878952
2024-08-09 11_39_00.833116Windrover.wav,soundfiles,2024-08-09 11:39:00.833116,-74.31688149852246,-86.79617894473202,-100.36458991517408
2024-08-09 12_09_05.476746Windrover.wav,soundfiles,2024-08-09 12:09:05.476746,-74.75380242259513,-92.28216270951414,-100.16725966185619
2024-08-09 12_39_01.064530Windrover.wav,soundfiles,2024-08-09 12:39:01.064530,-60.77196076747658,-87.89494997440615,-100.02820259762707
2024-08-09 13_38_59.119772Windrover.wav,soundfiles,2024-08-09 13:38:59.119772,-67.22446266030727,-87.24486363806925,-100.02621340209579
2024-08-09 14_09_35.427369Windrover.wav,soundfiles,2024-08-09 14:09:35.427369,-76.28939220415549,-87.76213905693707,-100.56603787775896
2024-08-09 14_39_05.294625Windrover.wav,soundfiles,2024-08-09 14:39:05.294625,-69.75029622299284,-88.25776032726596,-100.6765284298618
2024-08-09 15_09_17.930676Windrover.wav,soundfiles,2024-08-09 15:09:17.930676,-75.14789403825965,-86.82688514939434,-100.68142982032714
2024-08-09 15_48_14.199287Windrover.wav,soundfiles,2024-08-09 15:48:14.199287,-68.46312292163717,-85.83462792599973,-95.31824017256893
2024-08-09 16_28_54.739084Windrover.wav,soundfiles,2024-08-09 16:28:54.739084,-70.56630563047469,-91.56282810834284,-100.64437647645178
2024-08-09 16_49_26.951384Windrover.wav,soundfiles,2024-08-09 16:49:26.951384,-70.5177669046324,-88.02706936716379,-100.7262200995951
2024-08-09 17_08_59.339328Windrover.wav,soundfiles,2024-08-09 17:08:59.339328,-65.21901922824705,-87.6092247193375,-90.08504252209617
2024-08-09 17_29_35.673663Windrover.wav,soundfiles,2024-08-09 17:29:35.673663,-65.93269187692516,-91.00991090990055,-100.44359342370727
2024-08-09 17_49_03.561707Windrover.wav,soundfiles,2024-08-09 17:49:03.561707,-67.11877014557186,-89.06483793271195,-100.48711118067436
2024-08-09 18_08_59.907698Windrover.wav,soundfiles,2024-08-09 18:08:59.907698,-73.89059386230176,-87.68920259967743,-100.6280336183888
2024-08-09 18_28_56.904025Windrover.wav,soundfiles,2024-08-09 18:28:56.904025,-73.30820010139492,-89.93580291545497,-98.70520128365388
2024-08-09 20_08_58.802325Windrover.wav,soundfiles,2024-08-09 20:08:58.802325,-71.64669943836098,-90.49356424851824,-100.71746898735911
2024-08-09 20_29_03.446851Windrover.wav,soundfiles,2024-08-09 20:29:03.446851,-71.23988051893954,-88.48328506329418,-90.1252927522437
2024-08-09 20_49_02.810732Windrover.wav,soundfiles,2024-08-09 20:49:02.810732,-72.67124484823343,-94.29885500981516,-100.76403835733205
2024-08-09 21_08_58.022748Windrover.wav,soundfiles,2024-08-09 21:08:58.022748,-72.4228809213584,-92.8182701270343,-100.77759913122986
2024-08-09 21_28_58.427724Windrover.wav,soundfiles,2024-08-09 21:28:58.427724,-75.45124334786783,-95.01150137873896,-100.73891334112204
2024-08-09 21_48_57.228185Windrover.wav,soundfiles,2024-08-09 21:48:57.228185,-77.06324286765974,-89.33485514127129,-90.13153575347944
2024-08-09 22_09_01.989832Windrover.wav,soundfiles,2024-08-09 22:09:01.989832,-72.65720244194665,-92.7663507897085,-100.63508690409151
2024-08-09 22_29_29.080713Windrover.wav,soundfiles,2024-08-09 22:29:29.080713,-70.26263279975149,-91.12388324134986,-100.63298188020396
2024-08-09 22_48_57.558912Windrover.wav,soundfiles,2024-08-09 22:48:57.558912,-72.36119243583795,-88.61348555048357,-90.21444429045752
2024-08-09 23_29_25.813254Windrover.wav,soundfiles,2024-08-09 23:29:25.813254,-72.09530864385772,-88.23443193984897,-90.04431951686243
2024-08-09 23_49_29.007543Windrover.wav,soundfiles,2024-08-09 23:49:29.007543,-72.91211906985757,-92.28450884958445,-98.64694592816547
2024-08-10 00_08_58.139720Windrover.wav,soundfiles,2024-08-10 00:08:58.139720,-72.77018899939209,-92.40942787458317,-100.63646887425874
2024-08-10 00_29_00.917382Windrover.wav,soundfiles,2024-08-10 00:29:00.917382,-72.58935614234568,-92.17027805612842,-100.64316982400199
2024-08-10 00_48_56.876205Windrover.wav,soundfiles,2024-08-10 00:48:56.876205,-77.61260962259952,-94.93987331240639,-100.81412241223643
2024-08-10 01_08_56.792727Windrover.wav,soundfiles,2024-08-10 01:08:56.792727,-79.4564696524099,-95.40051197134329,-100.80841353412299
2024-08-10 01_29_03.999080Windrover.wav,soundfiles,2024-08-10 01:29:03.999080,-70.15595247307128,-91.92838633780816,-95.55110969400482
2024-08-10 01_49_02.403060Windrover.wav,soundfiles,2024-08-10 01:49:02.403060,-73.3987072218319,-93.19559185900974,-100.69357411364138
2024-08-10 02_09_01.150726Windrover.wav,soundfiles,2024-08-10 02:09:01.150726,-74.32875782810164,-88.63468356206333,-90.03196701219389
2024-08-10 02_29_33.980307Windrover.wav,soundfiles,2024-08-10 02:29:33.980307,-72.09156982773644,-92.05541903306143,-100.55852277416858
2024-08-10 02_48_58.527660Windrover.wav,soundfiles,2024-08-10 02:48:58.527660,-73.82366121264724,-92.81077155605422,-100.65504356171564
2024-08-10 03_08_56.750843Windrover.wav,soundfiles,2024-08-10 03:08:56.750843,-72.06693471034149,-88.51439460909111,-90.23141905374575
2024-08-10 03_29_00.393184Windrover.wav,soundfiles,2024-08-10 03:29:00.393184,-73.21793616190725,-88.49281904296905,-90.09348647453623
2024-08-10 03_49_02.148514Windrover.wav,soundfiles,2024-08-10 03:49:02.148514,-73.86563336632886,-92.71629912574589,-100.57602120059441
2024-08-10 04_08_55.766512Windrover.wav,soundfiles,2024-08-10 04:08:55.766512,-75.34263609436123,-93.66410300988889,-100.71568281279329
2024-08-10 04_29_00.940933Windrover.wav,soundfiles,2024-08-10 04:29:00.940933,-70.62231034765009,-87.62433266222395,-90.11287709386787
2024-08-10 04_49_00.985818Windrover.wav,soundfiles,2024-08-10 04:49:00.985818,-72.35672119021619,-88.04166767345939,-90.11709261341798
2024-08-10 05_09_31.177448Windrover.wav,soundfiles,2024-08-10 05:09:31.177448,-69.13678888768331,-89.7679490854268,-100.47107304659916
2024-08-10 05_49_23.678370Windrover.wav,soundfiles,2024-08-10 05:49:23.678370,-73.32213880341101,-91.91582027167232,-100.58705060866296
2024-08-10 06_09_12.745414Windrover.wav,soundfiles,2024-08-10 06:09:12.745414,-72.81932350226141,-88.23994582297153,-90.07799546899508
2024-08-10 06_29_00.014208Windrover.wav,soundfiles,2024-08-10 06:29:00.014208,-77.0054008667217,-93.90875870288164,-100.37561206297354
2024-08-10 06_49_16.616185Windrover.wav,soundfiles,2024-08-10 06:49:16.616185,-77.4447341685315,-94.27638407064512,-100.53338501226769
2024-08-10 07_08_53.851612Windrover.wav,soundfiles,2024-08-10 07:08:53.851612,-79.38839984651992,-89.53964086740667,-90.28106345931891
2024-08-10 07_28_55.701580Windrover.wav,soundfiles,2024-08-10 07:28:55.701580,-76.52009989707408,-94.78150061120616,-100.45810217108851
2024-08-10 07_49_05.084544Windrover.wav,soundfiles,2024-08-10 07:49:05.084544,-72.81277180433806,-87.49553009790519,-100.26874898508689
2024-08-10 08_19_02.155127Windrover.wav,soundfiles,2024-08-10 08:19:02.155127,-70.17840447005636,-90.46658352308057,-100.22021944237643
2024-08-10 08_38_54.097748Windrover.wav,soundfiles,2024-08-10 08:38:54.097748,-68.26136526417923,-89.69042714196972,-100.03720543934395
2024-08-10 09_08_56.417523Windrover.wav,soundfiles,2024-08-10 09:08:56.417523,-67.68147760750428,-86.53637723029638,-90.01562638550347
2024-08-10 09_39_02.177488Windrover.wav,soundfiles,2024-08-10 09:39:02.177488,-71.13328040842367,-86.5967578233039,-90.03289566656042
2024-08-10 10_08_54.640677Windrover.wav,soundfiles,2024-08-10 10:08:54.640677,-71.36117419893975,-87.31413790548734,-99.77586072730382
2024-08-10 10_39_18.760147Windrover.wav,soundfiles,2024-08-10 10:39:18.760147,-74.89655743736007,-90.31024344482383,-100.30870432287388
